Profit;popularity;Day_of_week;runtime;title;vote_average;vote_count
66952305;45.395839;6;92;Easy A;3,9;2210
32700000;40.28635;4;103;Kick-Ass 2;6,3;2224
33318987;47.479755;6;122;Hellboy;6,5;2225
107713139;47.686442;5;106;Clash of the Titans;5,6;2233
115483765;40.526587;5;109;Friends with Benefits;6,5;2237
121752617;66.242737;2;83;Sausage Party;5,6;2238
223911584;19.782725;4;96;Juno;5,5;2244
98350426;32.746486;6;112;Pitch Perfect;7,3;2247
145764026;46.942396;3;85;Cloverfield;6,4;2251
36486080;73.987775;5;95;The Cabin in the Woods;6,5;2263
452068851;46.875375;4;87;The Simpsons Movie;6,9;2264
33145109;48.744209;5;116;The Man from U.N.C.L.E.;7,1;2265
273677183;63.148529;4;123;Warcraft;6,3;2268
172809600;83.295796;1;106;Non-Stop;6,8;2268
796686817;69.457898;2;94;Ice Age: Dawn of the Dinosaurs;6,5;2271
52247624;33.003828;2;123;Rush;7,7;2277
82000000;50.309843;6;98;Horrible Bosses;6,5;2277
638958165;42.986467;5;93;Shrek the Third;6;2278
47977596;38.126095;4;100;Fantastic Four;4,4;2278
70877916;52.792678;5;143;Blood Diamond;7,3;2281
3039258;58.991388;4;119;Transcendence;5,9;2295
224483004;60.767168;6;95;American Pie;6,4;2296
630491347;107.069763;4;124;The Twilight Saga: Eclipse;5,8;2301
56306973;52.744331;5;101;Groundhog Day;7,4;2301
15537191;45.94834;4;114;Ender's Game;6,6;2303
243258859;87.350802;4;95;A Bug's Life;6,8;2303
-31657368;74.168016;5;112;The Interview;6,1;2304
-165710090;49.046956;4;149;The Lone Ranger;5,9;2311
4800000;88.377076;6;161;The Good, the Bad and the Ugly;8,4;2311
185154643;62.169881;4;116;Prince of Persia: The Sands of Time;6,2;2317
95527149;50.306728;3;113;Dark Shadows;5,7;2320
31193052;93.067866;5;109;Psycho;8,2;2320
112042871;36.423717;6;97;Mean Girls;6,9;2320
459739379;48.572726;3;116;War of the Worlds;6,2;2322
343000000;61.22601;4;187;King Kong;6,6;2337
295484914;62.641286;4;123;Jason Bourne;5,9;2341
122688965;66.757869;5;102;RoboCop;5,7;2342
237637473;46.115758;5;139;Noah;5,6;2350
94041322;38.21708;4;107;This Is the End;6,3;2359
448514353;101.187052;5;105;Cinderella;6,7;2374
145529201;64.457947;4;92;Dracula Untold;6,2;2389
419272402;41.380094;4;124;The Day After Tomorrow;6,2;2392
340991681;81.487685;5;120;Home Alone 2: Lost in New York;6,3;2395
227580051;71.510596;4;102;300: Rise of an Empire;6,1;2397
450178928;64.183321;4;98;The Croods;6,8;2399
458684675;2.186927;6;103;Home Alone;7,1;2414
130772375;42.213765;6;138;Flight;6,5;2415
54025816;55.424027;5;121;Sicario;7,2;2416
26039392;49.12486;6;99;Shaun of the Dead;5,9;2420
86328627;54.403033;6;86;The Purge;7,6;2428
176743061;42.741719;4;109;The Legend of Tarzan;5,5;2430
142617430;47.651083;4;158;The Girl with the Dragon Tattoo;7,2;2434
210095987;37.069253;4;112;Super 8;6,6;2435
659827462;94.815867;1;130;The Twilight Saga: New Moon;5,6;2436
501137675;7.255718;4;130;Fast Five;7,1;2438
186763646;70.456012;4;132;Million Dollar Baby;7,7;2439
92851197;37.990705;6;118;Crazy, Stupid, Love.;7;2443
2890108;11.573034;6;102;Requiem for a Dream;7;2443
40000000;52.786917;5;134;Captain Phillips;7,6;2454
171353001;71.862892;4;115;Terminator Salvation;5,9;2463
149022588;68.734513;5;115;Ted 2;6,2;2463
93286421;53.698683;5;103;10 Cloverfield Lane;5,9;2468
328583407;85.30318;6;101;The Mask;6,6;2472
413799566;58.485967;4;151;Armageddon;6,4;2482
19851172;51.872839;5;114;Green Lantern;5,1;2487
156074524;2.502487;6;129;The Lost World: Jurassic Park;6,2;2487
224681935;48.775723;4;120;Independence Day: Resurgence;4,9;2491
601636033;75.674458;4;122;Indiana Jones and the Kingdom of the Crystal Skull;5,7;2495
73708457;81.829237;6;121;Underworld;6,6;2512
155637091;140.849495;5;105;Pixels;5,6;2513
252077295;80.581367;5;117;The Pursuit of Happyness;7,7;2525
183270008;73.82289;5;110;Wanted;6,4;2528
113843127;42.840582;5;100;After Earth;5;2532
26962574;58.845025;7;114;Taxi Driver;4,9;2535
103862963;59.634029;4;105;Focus;6,7;2542
463654000;50.152327;4;124;Jaws;7,5;2542
709000000;99.687084;3;115;The Twilight Saga: Breaking Dawn - Part 2;6,1;2553
187945075;53.161905;5;110;Me Before You;7,6;2562
273375603;56.257411;5;91;Hotel Transylvania;6,8;2566
158471816;65.352913;5;122;Star Trek Beyond;6,6;2568
125478348;48.445978;5;141;Bridge of Spies;7,2;2583
159047763;60.810723;4;92;Fantastic 4: Rise of the Silver Surfer;5,4;2589
2687603;43.349855;4;114;Jack the Giant Slayer;5,5;2598
17692920;52.464877;6;94;127 Hours;7;2606
105346506;57.518472;6;130;The Big Short;7,3;2607
256372926;65.948959;5;145;Minority Report;7,1;2608
568806957;67.391328;4;143;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;6,7;2629
377696359;75.290998;4;110;Mission: Impossible;6,7;2631
352200000;143.350376;5;101;Teenage Mutant Ninja Turtles;5,8;2636
146572938;90.33681;4;120;The Bourne Legacy;6;2651
81980662;43.742241;5;97;Warm Bodies;6,4;2652
12491080;63.513324;6;93;Trainspotting;7,4;2655
782244782;65.229868;3;88;Ice Age: Continental Drift;6,2;2672
68346473;41.503588;6;128;Spotlight;7,8;2686
118733820;66.003433;6;124;Sin City;7,2;2691
189268508;37.195046;4;127;Real Steel;6,6;2692
115332697;59.19888;4;93;Source Code;7,1;2699
642820459;45.313197;4;149;The Da Vinci Code;6,5;2704
219460116;55.458584;6;129;Dead Poets Society;8,1;2705
250157400;36.471231;5;96;Neighbors;6,2;2713
399211549;54.053576;2;118;The King's Speech;7,6;2752
331141306;49.353524;5;91;Taken 2;6,1;2757
29401758;66.11334;6;117;Room;8,1;2757
322409852;66.803149;5;163;Troy;6,9;2759
7987720;85.36908;4;124;Jupiter Ascending;5,2;2768
305000000;66.976776;4;118;Indiana Jones and the Temple of Doom;7,1;2781
211171807;49.664128;5;138;American Hustle;6,8;2807
13664962;41.430245;4;111;RED;6,6;2808
55258983;64.798873;5;163;Watchmen;7;2811
215933435;43.734886;6;126;Good Will Hunting;7,9;2811
213500217;53.213931;6;108;The Bourne Supremacy;7,2;2825
362910544;59.258969;2;120;Slumdog Millionaire;7,6;2827
230062763;73.79505;6;125;TRON: Legacy;6,3;2841
19154322;130.311355;3;130;Tomorrowland;6,2;2846
47558912;64.238688;5;126;Snowpiercer;6,7;2854
464480841;48.780039;6;108;Night at the Museum;6,3;2862
50198285;59.454473;7;117;Dallas Buyers Club;6,3;2886
372824138;45.381501;6;115;The Bourne Ultimatum;7,3;2888
791550600;94.199316;5;106;The Jungle Book;6,7;2892
212573423;53.732892;4;103;The Expendables 2;6,1;2896
204527583;45.769562;6;118;Back to the Future Part III;7,1;2900
53222734;45.610993;6;95;(500) Days of Summer;7,1;2904
73557872;53.595686;6;103;Snatch;7,7;2912
105981275;127.525581;3;133;One Flew Over the Cuckoo's Nest;7,3;2919
194470394;77.580661;3;103;The Expendables;6;2926
31189568;49.230089;6;117;The Big Lebowski;7,8;2926
40884703;70.105981;5;170;Scarface;8;2948
580940780;85.115058;5;91;Ice Age: The Meltdown;6,5;2951
137330738;79.922059;4;132;The Equalizer;7,1;2954
474029371;56.758411;3;92;Hancock;6,2;2961
386090727;107.928811;5;106;Quantum of Solace;6,1;2965
368207520;44.635452;3;120;Mr. & Mrs. Smith;6,5;2965
360490832;100.412364;4;114;San Andreas;6;2968
20400000;43.444135;5;102;The Perks of Being a Wallflower;7,7;2968
232994119;100.348805;4;110;We're the Millers;6,8;2972
28482868;73.872343;6;172;Cloud Atlas;6,6;2977
91025640;59.428223;4;120;Olympus Has Fallen;6,2;2981
769838758;47.320801;4;93;Shrek 2;6,7;2988
158340595;56.868399;5;130;Jack Reacher;6,3;2998
58200000;86.201184;4;149;2001: A Space Odyssey;7,9;2998
146600000;53.645267;5;122;No Country for Old Men;7,7;3003
253542341;59.248437;3;135;A Beautiful Mind;7,7;3009
404572835;109.684788;6;101;Bruce Almighty;6,4;3012
3875127;73.567232;6;119;American History X;5,9;3016
13712074;62.898336;5;114;The Incredible Hulk;6,1;3021
241876278;59.325589;3;110;G.I. Joe: Retaliation;5,4;3025
250256926;113.161483;4;132;Maze Runner: The Scorch Trials;6,4;3040
64258226;90.809408;7;118;Pan's Labyrinth;7,6;3041
41255142;43.644978;3;148;Into the Wild;7,8;3045
55399548;116.700319;4;120;Chappie;6,6;3062
86603229;55.109138;6;123;The Notebook;7,7;3067
409160692;59.547928;5;100;The Lego Movie;7,5;3070
76126687;88.496873;4;153;Prisoners;7,9;3085
236958228;50.7453;3;116;Gran Torino;7,8;3086
291551094;83.893257;6;109;The Devil Wears Prada;7;3088
305000141;49.975409;5;112;The Conjuring;7,4;3092
881405097;116.840296;4;165;Transformers: Age of Extinction;5,8;3095
274988211;73.313918;4;129;The Matrix Revolutions;6,4;3096
464123048;100.21391;5;102;How to Train Your Dragon 2;7,6;3106
301818803;91.332849;4;88;Men in Black II;6;3114
226600000;77.178973;4;127;Snow White and the Huntsman;5,8;3118
21836394;63.654244;4;145;GoodFellas;8,2;3128
686297228;21.939663;6;150;Transformers: Revenge of the Fallen;6;3138
98133322;43.348022;4;114;The Secret Life of Walter Mitty;7;3144
501744560;84.689648;4;90;Kung Fu Panda;6,9;3145
632806292;73.085576;6;107;The Sixth Sense;7,7;3147
426171806;80.972475;4;127;Indiana Jones and the Last Crusade;7,6;3152
339632142;57.739713;6;143;Cast Away;7,5;3218
164816455;67.66094;6;137;Aliens;7,7;3220
532330139;114.522237;5;131;Mission: Impossible - Rogue Nation;7,1;3224
244901337;51.535701;5;129;Now You See Me 2;6,7;3235
457680671;48.110909;4;86;Madagascar;6,6;3237
174803475;53.02787;5;88;Hansel & Gretel: Witch Hunters;5,7;3239
531006128;98.755657;4;125;Fifty Shades of Grey;5,2;3254
17341568;64.025031;4;106;The Usual Suspects;5,9;3254
741969268;60.442593;3;145;Independence Day;6,7;3260
782410554;56.105798;7;115;E.T. the Extra-Terrestrial;7,3;3269
183932083;60.269279;2;166;The Curious Case of Benjamin Button;7,3;3292
928746996;28.529607;3;154;Transformers: Dark of the Moon;6,1;3299
163921954;73.720244;4;122;Amélie;7,8;3310
108726688;61.182331;4;123;The Theory of Everything;7,8;3311
341296601;80.878605;4;122;American Beauty;7,9;3313
138441614;52.380982;5;112;22 Jump Street;7;3319
331794936;48.681969;4;100;Tangled;7,4;3330
138000000;60.722162;4;177;Braveheart;7,7;3336
34542841;105.792936;6;200;The Godfather: Part II;8,3;3338
180819611;63.13678;4;112;District 9;7,3;3382
184920315;69.27822;5;120;The Social Network;7,1;3391
30197217;89.095538;5;117;Nightcrawler;5,1;3395
476050219;92.982009;4;90;Aladdin;7,4;3416
133930596;60.231382;5;109;In Time;6,7;3417
187824128;62.01056;5;120;Argo;7,1;3423
169283925;6.909942;6;106;The Fast and the Furious;6,6;3428
171140700;67.33767;4;109;Elysium;6,4;3439
588599701;70.78591;5;138;The Matrix Reloaded;6,7;3443
-4729478;61.210016;5;113;Donnie Darko;6,6;3452
800958308;31.482872;7;87;The Secret Life of Pets;5,9;3462
212654182;65.402595;4;98;A Good Day to Die Hard;5,2;3493
297711549;2.871739;5;133;X2;6,8;3506
5139618;94.056131;6;117;Blade Runner;7,9;3509
249359555;3.857526;4;104;X-Men: The Last Stand;6,3;3525
543559607;89.186492;5;104;Monsters University;7;3528
291868548;46.985445;5;130;Oz: The Great and Powerful;5,7;3530
78791382;57.300674;4;88;Zombieland;7,2;3550
355616625;127.084938;5;122;Twilight;5,8;3561
632871626;115.699814;3;139;Spider-Man 3;5,9;3576
154034224;86.476817;6;119;The Bourne Identity;7,3;3583
33000000;47.51363;4;105;Edward Scissorhands;7,5;3601
324968763;53.905592;4;115;Charlie and the Chocolate Factory;6,7;3624
285603537;202.042635;3;126;Terminator Genisys;5,8;3631
52258126;56.481487;6;108;Eternal Sunshine of the Spotless Mind;7,9;3652
167000000;95.9229;6;134;12 Years a Slave;7,9;3674
13461007;66.925866;4;99;Reservoir Dogs;7,8;3697
63054825;49.294864;7;100;Drive;7,4;3725
174455986;58.040149;4;102;The Hangover Part II;6,2;3739
25017374;78.699993;5;144;The Shining;8,1;3757
295166834;74.358971;6;125;The Fault in Our Stars;7,6;3759
246040419;61.196071;6;143;The Great Gatsby;7,3;3769
365717150;60.929352;6;116;Ocean's Eleven;7,2;3783
227234916;95.914473;5;115;I, Robot;6,7;3793
300114312;73.944049;4;141;Catch Me If You Can;7,7;3795
407366869;73.575118;7;92;Toy Story 2;7,3;3806
185238201;103.718387;4;119;Insurgent;6,2;3829
292000000;43.345252;2;108;Back to the Future Part II;7,4;3829
259925095;118.968562;6;125;Spirited Away;8,3;3840
371925971;68.159596;6;115;Raiders of the Lost Ark;7,7;3854
449045960;88.935165;3;144;Casino Royale;7,3;3855
324257136;99.561972;1;81;Ice Age;7,1;3857
341983149;82.643036;5;117;Cars;6,6;3877
173920180;109.528572;4;126;The Fifth Element;7,3;3885
209615000;81.499621;3;129;Sherlock Holmes: A Game of Shadows;7;3886
143817906;139.575085;4;135;Fury;7,4;3946
122159461;50.622607;6;136;Kill Bill: Vol. 2;7,6;3948
112767956;66.169628;6;131;Die Hard;7,5;3948
549713380;77.77477;4;133;Mission: Impossible - Ghost Protocol;6,8;3972
493428261;127.284427;4;137;The Hunger Games: Mockingjay - Part 2;6,6;3984
529398328;43.987061;4;142;Star Wars: Episode II - Attack of the Clones;6,4;3992
223062864;5.954334;3;107;X-Men Origins: Wolverine;6,2;4021
30723096;60.715151;4;113;Memento;7,4;4028
559709780;25.468493;4;144;Transformers;6,6;4040
224600000;103.698022;6;189;The Green Mile;8,2;4048
295440673;15.953444;3;126;The Wolverine;6,3;4053
424409218;67.298732;4;90;Shrek;7,3;4056
159585328;62.714026;2;109;21 Jump Street;6,7;4074
221339527;4.66891;5;104;X-Men;6,8;4097
24351251;53.682367;4;126;Her;7,9;4097
737000000;44.108427;3;140;Star Wars: Episode III - Revenge of the Sith;7,1;4116
71971200;74.234793;6;108;The Terminator;7,2;4128
399026776;52.035179;4;106;Men in Black 3;6,2;4160
1316249360;102.322217;4;137;Furious 7;7,3;4176
505717432;89.270217;4;142;The Amazing Spider-Man 2;6,5;4179
420000000;101.74155;2;137;Terminator 2: Judgment Day;7,7;4185
329878759;67.263269;6;98;How to Train Your Dragon;7,5;4227
9792000;192.528841;6;105;Whiplash;6,8;4254
111760117;68.717016;6;167;The Hateful Eight;7,6;4274
583766341;35.149586;6;127;Spider-Man 2;6,7;4321
299365567;104.469351;2;195;Schindler's List;8,3;4329
199847354;63.429157;5;151;The Departed;7,9;4339
389860185;138.433168;4;105;Rise of the Planet of the Apes;7;4347
473722818;65.677399;6;111;Ratatouille;7,5;4369
201830568;80.879032;2;93;Taken;7,2;4369
69676311;74.440708;5;130;The Prestige;8;4391
540644566;243.791743;5;130;Dawn of the Planet of the Apes;7,3;4410
499390539;104.121555;4;98;Men in Black;6,9;4412
277365246;78.291018;1;132;Star Trek Into Darkness;7,4;4418
314803731;91.285683;5;108;Black Swan;7,3;4430
809317558;54.035265;4;136;Star Wars: Episode I - The Phantom Menace;6,3;4432
78511035;84.630969;4;132;V for Vendetta;7,7;4442
253742922;18.174804;6;119;The Silence of the Lambs;8,1;4443
635674609;107.376788;2;148;Spectre;6,3;4466
483507423;87.53437;5;133;American Sniper;7,4;4469
93931801;94.184658;6;117;Alien;7,2;4470
578539785;110.620647;4;97;Maleficent;7;4496
661000000;139.082615;7;169;Pirates of the Caribbean: At World's End;6,9;4500
235680446;73.616808;4;127;Star Trek;7,4;4518
144600318;74.417456;4;99;The Grand Budapest Hotel;8;4519
708400000;94.370564;4;161;The Hobbit: The Desolation of Smaug;7,6;4524
85215094;89.811154;4;119;Birdman;7,4;4535
204118201;56.488027;5;103;The Truman Show;7,8;4537
306222889;62.341073;5;108;Wreck-It Ralph;7,1;4570
1082730962;875.581305;4;91;Minions;6,4;4571
866969703;59.995418;4;103;Toy Story 3;7,6;4597
894761885;136.886704;3;98;Despicable Me 2;7;4637
353983207;125.114374;5;93;Brave;6,7;4641
825491110;78.530105;4;108;Alice in Wonderland;6,4;4645
68188903;45.054936;2;117;Kick-Ass;7,1;4645
203747895;80.316463;6;139;Divergent;6,9;4663
540350000;46.509071;2;135;Return of the Jedi;7,9;4665
499368315;68.87691;6;106;Ted;6,3;4697
17042000;46.377628;4;118;Looper;6,6;4697
365934787;139.272042;4;144;X-Men: Apocalypse;6,4;4721
21869414;95.130041;4;108;Ex Machina;7,6;4737
184738714;63.599973;7;122;Silver Linings Playbook;6,9;4742
474571402;99.499595;3;112;Thor: The Dark World;6,8;4755
706019788;120.965743;4;144;The Hobbit: The Battle of the Five Armies;7,1;4760
227602906;56.523205;5;131;Pacific Rim;6,7;4794
166168572;67.698004;4;124;Oblivion;6,4;4800
435349010;70.867401;6;101;I Am Legend;6,9;4853
857100000;40.413191;6;127;Jurassic Park;7,6;4856
192541256;79.456485;3;113;Edge of Tomorrow;7,6;4858
569653595;45.274225;7;158;2012;5,6;4903
665713802;135.413856;7;136;Pirates of the Caribbean: On Stranger Tides;6,4;4948
150949000;79.754966;6;111;Kill Bill: Vol. 1;7,7;4949
357610419;65.197968;7;117;300;7;4997
411840909;76.041867;6;169;Saving Private Ryan;7,9;5048
273170142;68.889395;4;124;Prometheus;6,3;5080
539442092;77.817571;6;115;The Incredibles;7,4;5152
193624124;3.195174;3;132;X-Men: First Class;7,1;5181
865659812;145.847379;3;151;Pirates of the Caribbean: Dead Man's Chest;7;5246
682708551;82.502566;4;121;Spider-Man;6,8;5265
343554033;73.640445;2;81;Toy Story;7,7;5269
683959197;98.885637;3;153;Harry Potter and the Half-Blood Prince;7,4;5293
1124219009;165.125366;4;102;Frozen;7,3;5295
314319861;131.815575;4;113;The Maze Runner;7;5371
743241776;90.457886;5;89;The Lion King;8;5376
354640427;95.301296;2;155;Gladiator;7,9;5439
42698894;71.124686;4;115;Now You See Me;7,3;5487
788212738;78.144395;5;138;Harry Potter and the Order of the Phoenix;7,4;5494
331865000;81.834855;5;116;World War Z;6,7;5560
627100229;206.227151;3;123;The Hunger Games: Mockingjay - Part 1;6,6;5584
745921036;101.250416;7;157;Harry Potter and the Goblet of Fire;7,5;5608
219555708;145.364591;6;113;The Imitation Game;8;5723
611392705;110.153618;6;91;Gravity;7,3;5751
544766572;72.225265;5;136;Captain America: The Winter Soldier;7,6;5764
294311859;79.579532;6;127;Se7en;8,1;5765
434028679;57.834787;4;128;Sherlock Holmes;7;5766
489016565;51.328145;3;127;Life of Pi;7,2;5797
776688482;132.397737;4;161;Harry Potter and the Chamber of Secrets;7,4;5815
308330363;143.041543;4;145;Gone Girl;7,9;5862
659804554;79.679601;2;141;Harry Potter and the Prisoner of Azkaban;7,7;5877
86546825;115.241998;2;89;Lucy;6,3;5878
520400000;78.51783;7;124;The Empire Strikes Back;8,2;5879
389311965;120.09361;3;117;Ant-Man;7;5880
239066411;143.659698;3;175;The Godfather;6,1;5893
447816256;106.815545;5;92;Monsters, Inc.;7,5;5996
497862775;118.078691;5;131;X-Men: Days of Future Past;7,5;6032
362109762;76.603233;4;116;Back to the Future;8;6079
846335536;85.688789;6;100;Finding Nemo;7,6;6122
487105443;203.73459;6;102;Big Hero 6;7,8;6135
424270619;82.21166;6;100;The Hangover;7,2;6173
341311860;66.390712;1;98;WALL·E;7,8;6296
214804195;81.914696;5;138;Shutter Island;7,8;6336
437845518;99.398009;4;143;Man of Steel;6,5;6359
397950503;100.635882;6;156;The Revenant;7,3;6396
249131050;72.595961;3;153;Inglourious Basterds;7,9;6430
474513985;113.858273;5;95;Despicable Me;7,1;6478
717423452;76.310119;6;146;The Hunger Games: Catching Fire;7,4;6495
299326618;86.493424;5;115;Thor;6,6;6525
682611174;128.655964;3;94;Inside Out;8;6560
292000694;95.007934;4;180;The Wolf of Wall Street;7,9;6571
537215857;89.866276;4;136;The Amazing Spider-Man;6,5;6586
764398007;126.393695;4;121;Star Wars;8,1;6624
1125403694;134.279229;4;141;Avengers: Age of Ultron;7,3;6767
423933331;77.300194;4;124;Iron Man 2;6,6;6849
560099082;92.201962;4;96;Up;7,7;6870
515011224;271.972889;4;143;Pirates of the Caribbean: The Curse of the Black Pearl;7,5;6985
623260194;155.790452;4;151;Batman v Superman: Dawn of Justice;5,7;7004
851475550;109.984351;6;152;Harry Potter and the Philosopher's Stone;7,5;7006
230569774;74.506246;6;124;Captain America: The First Avenger;6,6;7047
903304495;198.372395;4;147;Captain America: Civil War;7,1;7241
522161890;167.93287;4;141;The Martian;7,6;7268
224218673;115.040024;6;140;Batman Begins;7,5;7359
570000000;90.23792;3;123;Suicide Squad;5,9;7458
847287400;106.914973;4;179;The Lord of the Rings: The Two Towers;8;7487
1645034188;100.025899;3;194;Titanic;7,5;7562
908561013;93.004993;5;143;Skyfall;6,9;7604
622945399;138.133331;4;142;Forrest Gump;8,2;7927
1024888979;123.630332;2;201;The Lord of the Rings: The Return of the King;8,1;8064
3341469;136.747729;6;142;The Shawshank Redemption;8,5;8205
771103568;108.849621;2;169;The Hobbit: An Unexpected Journey;7;8297
205928762;121.463076;7;154;Pulp Fiction;7;8428
1363528810;418.708552;3;124;Jurassic World;6,5;8662
778368364;138.049577;3;178;The Lord of the Rings: The Fellowship of the Ring;8;8705
445174222;120.725053;4;126;Iron Man;7,4;8776
